timestamp,metric,value,outcome,details
20180622 163528,kda2,17/7/10,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,kda3,4/5/17,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,kda4,6/10/9,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,kda5,5/8/6,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,kda6,6/7/14,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,kda7,5/10/13,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,kda8,10/9/16,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,kda9,14/7/7,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name0,lukrowyy,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name1,rampje,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name2,AMELT,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name3,Dez105,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name4,¥ CamexXD,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name5,ZombyRock,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name6,¥ Wyrrii,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name7,W RetlikNace,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name8,Aceaus,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,name9,"W""Senshuon",DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective0,152,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective1,69,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective2,22,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective3,51,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective4,61,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective5,A4,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective6,256,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective7,68,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective8,85,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,objective9,16,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding0,"45,637",DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding1,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding2,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding3,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding4,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding5,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding6,"57,744",DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding7,"24,568",DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding8,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,shielding9,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak0,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak1,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak2,10,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak3,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak4,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak5,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak6,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak7,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak8,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 163528,streak9,,DEFEAT,FROZEN GUARD / SIEGE / 1231 / iD 250804174
20180622 181030,credit0,"3,966",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,credit1,"4,200",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,credit2,"4,615",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,credit3,"3,770",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,credit4,841,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,credit5,"4,151",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,credit6,"3,636",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,credit7,"4,171",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,credit8,"4,249",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,credit9,"4,864",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage0,"26,163",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage1,"41,123",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage2,"76,815",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage3,"45,140",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage4,"43,586",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage5,"16,922",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage6,"26,551",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage7,"54,218",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage8,"36,451",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,damage9,"88,116",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing0,"36,329",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing1,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing2,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing3,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing4,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing5,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing6,"21,746",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing7,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing8,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,healing9,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda0,1/10/16,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda1,a/9/8a,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda2,14/9/14,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda3,6/3/20,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda4,13/10/6,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda5,2/7/3,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda6,3/12/8,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda7,10/8/8,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda8,10/6/4,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,kda9,16/7/11,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name0,meatbeat2,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name1,CinderandSmoke,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name2,rampje,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name3,Ivonile,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name4,GHuddmk2,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name5,DEATH2WISH,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name6,W Bookwface,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name7,Whitty,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name8,EvilHoboXD,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,name9,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective0,89,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective1,125,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective2,70,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective3,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective4,26,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective5,204,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective6,69,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective7,51,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective8,156,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,objective9,46,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding0,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding1,"37,850",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding2,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding3,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding4,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding5,"71,920",DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding6,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding7,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding8,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,shielding9,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak0,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak1,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak2,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak3,15,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak4,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak5,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak6,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak7,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak8,,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 181030,streak9,10,DEFEAT,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 10.01 / ID 250830722
20180622 182756,credit0,"4,246",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,credit1,"4,244",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,credit2,"4,714",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,credit3,"4,222",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,credit4,"4,937",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,credit5,"4,140",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,credit6,4.746,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,credit7,"2,855",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,credit8,"4,481",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,credit9,"4,779",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage0,"51,618",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage1,"41,030",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage2,"33,235",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage3,"24,272",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage4,"75,571",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage5,"31,798",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage6,"29,722",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage7,"11,781",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage8,"47,944",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,damage9,"61,750",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing0,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing1,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing2,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing3,"22,517",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing4,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing5,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing6,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing7,"17,367",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing8,"20,285",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,healing9,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda0,6/12/13,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda1,9/14/5,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda2,8/9/10,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda3,6/7/8,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda4,16/10/8,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda5,a/m/o,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda6,18/7/5,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda7,2/13/3,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda8,9/7/15,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,kda9,15/7/9,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name0,MrMeSecks,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name1,¥ veitick,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name2,ceropuntoo,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name3,Donramonnn,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name4,rampje,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name5,th3rmyte,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name6,'W DiamondTrashy,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name7,Pentatope,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name8,Biskar,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,name9,aRandomBirda,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective0,108,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective1,97,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective2,201,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective3,148,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective4,88,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective5,116,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective6,154,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective7,156,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective8,104,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,objective9,83,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding0,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding1,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding2,"19,293",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding3,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding4,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding5,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding6,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding7,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding8,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,shielding9,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak0,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak1,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak2,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak3,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak4,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak5,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak6,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak7,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak8,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 182756,streak9,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 10:33 / ID 250834844
20180622 184555,credit0,"1,877",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,credit1,"2,078",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,credit2,"1,979",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,credit3,"2,149",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,credit4,1363,DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,credit5,"2,196",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,credit6,"2,502",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,credit7,"2,769",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,credit8,2.469,DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,credit9,"3,041",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage0,"38,947",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage1,"54,000",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage2,"25,219",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage3,"15,807",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage4,"2,538",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage5,"31,256",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage6,"49,329",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage7,"27,847",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage8,"37,005",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,damage9,"76,882",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,healing0,,DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,healing1,,DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,healing2,"53,615",DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,healing3,,DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
20180622 184555,healing4,,DEFEAT,JAGUAR FALLS / SIEGE / 10:59 / ID 250838907
